runId,proposalHash,action,legacyId,managerName,fundName,field,before,after,confidence,evidenceUrls
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,regions,null,"[""North America""]",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf; https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sectors,null,"[""Digital"",""Power & ET"",""Transportation""]",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf; https://stonepeak.com/wp-content/uploads/2025/04/2025-Mid-Year-Market-and-Firm-Update-Presentation.pdf
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,size,null,"""$14.0B final close""",HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sizeAsOf,null,"""2022-02-02""",HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sizeNativeAmount,null,"""14000000000""",HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sizeNativeCurrency,null,"""USD""",HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sizeUsdMm,null,14000,HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,sourceUrls,null,"[""https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf"",""https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments"",""https://stonepeak.com/wp-content/uploads/2025/04/2025-Mid-Year-Market-and-Firm-Update-Presentation.pdf""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,strategies,null,"[""Value-Add""]",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf; https://stonepeak.com/wp-content/uploads/2025/04/2025-Mid-Year-Market-and-Firm-Update-Presentation.pdf
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,strategyUrl,null,"""https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,structure,null,"""Closed-End""",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf; https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,vintage,null,"""2020""",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf
